timestamp,touch_type,start_x,start_y,end_x,end_y,pressure,touch_size,duration_ms,velocity,acceleration,hold_duration_ms,touch_area
1772124576752,SWIPE_DOWN,783.14869,1345.23589,785.94273,1712.62265,1.0,1.0,289,1271.2712,0,289,1.0
1772124578209,SWIPE_LEFT,279.44744,990.01209,15.42502,993.35802,1.0,1.0,86,3070.2746,7.4697,86,1.0
1772124580418,SWIPE_UP,741.30216,1611.49296,762.97616,1113.81284,1.0,1.0,155,3213.8829,0,155,1.0
1772124582326,TAP,899.0463,247.9911,900.86722,248.87282,1.0,1.0,72,0.0,0.0,72,1.0
1772124586000,SWIPE_UP,360.29347,1779.78578,345.56403,1358.53545,1.0,1.0,50,8430.1552,105.6099,50,1.0
1772124591402,SWIPE_UP,854.5361,1384.24014,846.25087,1007.2231,1.0,1.0,135,2793.3931,21.3491,135,1.0
1772124586472,SWIPE_UP,728.28643,1003.93096,733.27963,413.26519,1.0,1.0,50,11813.7375,846.8443,50,1.0
1772124591809,TAP,287.62068,269.4337,286.87676,271.65769,1.0,1.0,68,0.0,0.0,68,1.0
1772124591344,SWIPE_UP,607.07268,1005.38226,593.77577,647.35372,1.0,1.0,50,7165.5076,65.5952,50,1.0
1772124602285,TAP,265.76929,1018.40639,266.13979,1020.37497,1.0,1.0,82,0.0,0.0,82,1.0
1772124606662,SWIPE_DOWN,795.82837,823.89521,770.26179,1181.20771,1.0,1.0,88,4070.7501,0,88,1.0
1772124592713,SWIPE_RIGHT,198.8596,1688.54224,488.31068,1651.65735,1.0,1.0,211,1382.8993,676.0233,211,1.0
1772124588260,SWIPE_UP,525.55073,1151.78341,501.90885,881.06177,1.0,1.0,50,5435.0399,383.1867,50,1.0
1772124584955,TAP,141.91066,769.07083,144.2883,768.78159,1.0,1.0,87,0.0,0.0,87,1.0
1772124586328,SWIPE_LEFT,503.96351,301.59633,147.62961,329.33857,1.0,1.0,101,3538.7347,0,101,1.0
1772124602102,TAP,831.00326,871.37206,826.52085,872.16151,1.0,1.0,65,0.0,0.0,65,1.0
1772124598640,SWIPE_UP,50.62259,679.44791,78.81329,158.49552,1.0,1.0,113,4616.9432,936.6816,113,1.0
1772124625831,SWIPE_UP,283.60132,641.92746,287.18264,269.80242,1.0,1.0,65,5725.2658,86.2631,65,1.0
1772124591728,TAP,717.5098,331.06972,716.37019,328.49268,1.0,1.0,94,0.0,0.0,94,1.0
1772124604739,TAP,154.21312,740.84674,155.26185,738.55237,1.0,1.0,58,0.0,0.0,58,1.0
1772124615512,SWIPE_DOWN,784.53311,848.09669,812.38733,1173.30057,1.0,1.0,61,5350.7308,551.9102,61,1.0
1772124593279,SWIPE_DOWN,417.89779,1004.33352,415.84902,1574.81118,1.0,1.0,83,6873.2692,0,83,1.0
1772124615010,SWIPE_DOWN,862.64674,271.06314,911.67303,786.1947,1.0,1.0,146,3544.2416,0,146,1.0
1772124608653,TAP,519.02041,554.57744,520.11049,555.22749,1.0,1.0,62,0.0,0.0,62,1.0
1772124628160,SWIPE_UP,810.58318,865.57419,777.34015,379.52511,1.0,1.0,50,9743.6914,349.1277,50,1.0
1772124621552,TAP,783.43022,1024.99987,779.5781,1030.44036,1.0,1.0,56,0.0,0.0,56,1.0
1772124641050,SWIPE_DOWN,739.77811,241.45935,737.89788,675.90773,1.0,1.0,65,6683.8838,0,65,1.0
1772124593681,TAP,516.79245,369.48483,515.79386,366.27569,1.0,1.0,56,0.0,0.0,56,1.0
1772124644148,TAP,820.01045,1497.03484,821.37249,1498.74737,1.0,1.0,84,0.0,0.0,84,1.0
1772124657633,TAP,537.7795,1657.95304,538.59371,1658.53726,1.0,1.0,68,0.0,0.0,68,1.0
1772124602882,TAP,722.90625,1246.52097,724.07984,1246.42639,1.0,1.0,76,0.0,0.0,76,1.0
1772124643185,SWIPE_DOWN,596.82693,1433.16051,600.7269,1679.53482,1.0,1.0,128,1925.0404,697.3899,128,1.0
1772124608560,SWIPE_DOWN,701.62103,257.89127,702.12969,600.38793,1.0,1.0,50,6849.9407,0,50,1.0
1772124671132,SWIPE_DOWN,654.65866,1383.51202,646.77371,1820.75827,1.0,1.0,110,3975.6122,0,110,1.0
1772124662330,SWIPE_UP,444.21997,1002.66612,400.51577,484.68477,1.0,1.0,50,10396.4366,0,50,1.0
1772124638842,TAP,57.00814,218.34901,59.31513,218.41563,1.0,1.0,66,0.0,0.0,66,1.0
1772124677084,SWIPE_DOWN,182.84283,1561.10364,169.23946,2043.95777,1.0,1.0,65,7431.4725,0,65,1.0
1772124597842,SWIPE_RIGHT,908.7992,1555.95621,1405.56785,1539.82261,1.0,1.0,50,9940.6115,487.7887,50,1.0
1772124619654,SWIPE_UP,870.60053,362.2611,854.22245,-6.76468,1.0,1.0,50,7387.7809,354.5541,50,1.0
1772124627335,SWIPE_RIGHT,248.00292,1500.44867,470.27065,1516.27535,1.0,1.0,143,1558.2552,0,143,1.0
1772124603632,TAP,367.71294,1738.75278,368.84682,1736.44315,1.0,1.0,93,0.0,0.0,93,1.0
1772124605985,SWIPE_DOWN,897.81123,1434.67039,908.14067,1740.74497,1.0,1.0,267,1146.9994,791.0336,267,1.0
1772124678770,SWIPE_RIGHT,794.15937,964.80077,1197.02612,896.07361,1.0,1.0,56,7297.9815,114.7847,56,1.0
1772124677286,SWIPE_UP,519.93527,758.0105,504.34289,496.21069,1.0,1.0,50,5245.2745,0,50,1.0
1772124611028,TAP,56.21455,839.08244,54.94476,839.00349,1.0,1.0,77,0.0,0.0,77,1.0
1772124623417,SWIPE_DOWN,856.66668,1770.62638,783.96354,2332.67255,1.0,1.0,58,9771.1878,95.0315,58,1.0
1772124711256,SWIPE_DOWN,634.69989,1666.96005,628.13032,2264.83098,1.0,1.0,50,11958.1405,407.7002,50,1.0
1772124618206,SWIPE_RIGHT,383.53848,317.49126,678.93875,282.82495,1.0,1.0,50,5948.5485,280.268,50,1.0
1772124613184,TAP,156.0917,890.59464,153.25258,891.89097,1.0,1.0,68,0.0,0.0,68,1.0
1772124647410,SWIPE_UP,859.29566,1267.56068,867.98543,1014.85681,1.0,1.0,50,5057.0647,146.5296,50,1.0
1772124613852,SWIPE_LEFT,603.12304,1173.92088,336.62744,1135.79575,1.0,1.0,214,1257.9855,62.2124,214,1.0
1772124708332,TAP,371.45951,1599.70662,370.74413,1600.26028,1.0,1.0,57,0.0,0.0,57,1.0
1772124634836,SWIPE_DOWN,572.72824,1664.44055,552.06511,1888.2676,1.0,1.0,169,1330.0521,184.7708,169,1.0
1772124677240,TAP,761.64156,1505.59059,761.94205,1505.62093,1.0,1.0,97,0.0,0.0,97,1.0
1772124627026,SWIPE_DOWN,549.47436,1300.03837,544.69305,1780.48392,1.0,1.0,97,4953.2921,0,97,1.0
1772124732787,SWIPE_LEFT,843.32584,1326.22835,453.34608,1298.32747,1.0,1.0,84,4654.4829,526.9102,84,1.0
1772124611808,SWIPE_DOWN,824.16016,277.44365,816.16142,592.72655,1.0,1.0,184,1714.0454,183.8748,184,1.0
1772124655925,SWIPE_UP,130.14836,425.57082,158.50057,205.98954,1.0,1.0,54,4100.0763,4.903,54,1.0
1772124630228,SWIPE_DOWN,55.29719,395.91864,46.84292,910.32799,1.0,1.0,95,5415.5665,52.4972,95,1.0
1772124704605,SWIPE_RIGHT,850.96112,1429.88693,1126.9129,1397.25101,1.0,1.0,196,1417.7293,396.9261,196,1.0
1772124729512,SWIPE_LEFT,838.7985,1322.35079,431.26092,1303.71986,1.0,1.0,210,1942.682,0,210,1.0
