timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1773662358917,3,1773662358917,1773662358990,73,0,112.52017,139.47675,45.18546,1
1773662359020,8,1773662359020,1773662359032,12,30,90.41891,121.47563,53.72458,1
1773662360613,2,1773662360613,1773662360648,35,1581,65.215,132.82859,76.45082,1
1773662361336,9,1773662361336,1773662361396,60,688,91.51578,139.44534,25.66034,1
1773662361426,4,1773662361426,1773662361482,56,30,123.90822,135.1992,48.99268,1
1773662364146,6,1773662364146,1773662364173,27,2664,136.14347,175.98389,41.52622,1
1773662366302,3,1773662366302,1773662366351,49,1148,91.83726,120.63978,26.05562,2
1773662366847,8,1773662366847,1773662366883,36,496,102.14545,115.61117,64.46984,2
1773662367418,2,1773662367418,1773662367468,50,535,62.52283,141.08925,32.69324,2
1773662367498,9,1773662367498,1773662367535,37,30,59.46802,103.39954,23.536,2
1773662367565,4,1773662367565,1773662367625,60,30,157.45041,151.0299,34.74838,2
1773662368509,6,1773662368509,1773662368576,67,884,95.51171,139.0575,50.69105,2
1773662371610,3,1773662371610,1773662371670,60,765,108.67355,136.59587,18.18696,3
1773662373197,8,1773662373197,1773662373226,29,1527,109.08082,146.76689,25.8028,3
1773662375658,2,1773662375658,1773662375713,55,2432,84.9164,142.46313,47.13808,3
1773662375852,9,1773662375852,1773662375880,28,139,108.39776,134.07048,38.76439,3
1773662377450,4,1773662377450,1773662377474,24,1570,134.80198,112.15935,53.69497,3
1773662378766,6,1773662378766,1773662378792,26,1292,135.78405,162.92874,46.42516,3
