timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1772124222302,3,1772124222302,1772124222374,72,0,159.27412,140.65061,30.89135,1
1772124223972,8,1772124223972,1772124224026,54,1598,127.17984,133.07602,21.05053,1
1772124224899,2,1772124224899,1772124224947,48,873,143.84793,142.75187,26.35427,1
1772124226378,9,1772124226378,1772124226439,61,1431,155.12212,69.78125,18.67652,1
1772124227723,4,1772124227723,1772124227780,57,1284,116.92855,114.13994,39.31211,1
1772124228599,6,1772124228599,1772124228700,101,819,83.32481,115.25335,59.70973,1
1772124231428,3,1772124231428,1772124231514,86,1467,149.04237,132.39976,12.39126,2
1772124231925,8,1772124231925,1772124231956,31,411,87.46837,140.1711,10.49069,2
1772124233543,2,1772124233543,1772124233592,49,1587,82.60625,153.82518,21.53176,2
1772124234394,9,1772124234394,1772124234462,68,802,142.55955,126.91647,18.17821,2
1772124235800,4,1772124235800,1772124235871,71,1338,137.83047,117.12399,39.43587,2
1772124235921,6,1772124235921,1772124235986,65,50,139.42465,174.71484,18.13275,2
1772124236708,3,1772124236708,1772124236810,102,100,110.4236,126.36066,55.20897,3
1772124237217,8,1772124237217,1772124237265,48,407,130.58689,112.21761,27.2606,3
1772124237823,2,1772124237823,1772124237884,61,558,92.29654,125.56348,27.6959,3
1772124237934,9,1772124237934,1772124238026,92,50,140.53734,121.96716,44.46265,3
1772124238096,4,1772124238096,1772124238187,91,70,112.73844,119.50939,44.7883,3
1772124239692,6,1772124239692,1772124239746,54,1505,92.06179,119.18906,24.39413,3
1772124241460,3,1772124241460,1772124241503,43,170,85.59889,119.44893,39.60001,4
1772124242707,8,1772124242707,1772124242776,69,1204,124.30765,123.21133,41.0839,4
1772124242960,2,1772124242960,1772124243025,65,184,62.75323,90.57317,23.27453,4
1772124244129,9,1772124244129,1772124244200,71,1104,110.4012,126.14608,30.35621,4
1772124244250,4,1772124244250,1772124244315,65,50,141.1495,121.28777,47.34751,4
1772124245991,6,1772124245991,1772124246064,73,1676,126.95951,140.97875,33.63839,4
1772124246688,3,1772124246688,1772124246740,52,100,132.78926,126.19587,38.48247,5
1772124246790,8,1772124246790,1772124246861,71,50,117.86827,118.00498,38.40396,5
1772124247098,2,1772124247098,1772124247167,69,237,115.61387,120.05792,22.68894,5
1772124248037,9,1772124248037,1772124248118,81,870,131.97607,99.00374,50.1343,5
1772124249205,4,1772124249205,1772124249255,50,1087,108.54761,100.71176,38.26116,5
1772124250256,6,1772124250256,1772124250319,63,1001,125.79891,138.92376,35.24709,5
