timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1773662392352,3,1773662392352,1773662392388,36,0,151.06569,68.33938,47.76424,1
1773662392899,8,1773662392899,1773662392928,29,511,133.00023,104.24175,22.34308,1
1773662393125,2,1773662393125,1773662393175,50,197,145.82919,98.57264,25.83173,1
1773662394302,9,1773662394302,1773662394330,28,1127,96.17519,70.92644,1,1
1773662394360,4,1773662394360,1773662394406,46,30,51.32717,102.79175,84.86024,1
1773662394572,6,1773662394572,1773662394621,49,166,112.74171,54.803,25.95775,1
1773662396125,3,1773662396125,1773662396139,14,80,131.18089,111.00675,49.216,2
1773662396649,8,1773662396649,1773662396705,56,510,151.08502,113.53233,12.40464,2
1773662397354,2,1773662397354,1773662397370,16,649,45.34896,147.80461,20.69856,2
1773662397400,9,1773662397400,1773662397429,29,30,142.45081,106.80521,29.05373,2
1773662397460,4,1773662397460,1773662397472,12,31,181.26236,94.87842,56.44399,2
1773662398494,6,1773662398494,1773662398555,61,1022,139.52777,101.1491,1.50086,2
1773662400280,3,1773662400280,1773662400316,36,957,109.54295,76.35905,30.07272,3
1773662400346,8,1773662400346,1773662400388,42,30,142.47576,95.70205,37.25821,3
1773662400424,2,1773662400424,1773662400462,38,36,157.88726,65.4356,9.4089,3
1773662400492,9,1773662400492,1773662400515,23,30,148.51448,119.68354,36.9737,3
1773662400915,4,1773662400915,1773662400957,42,400,95.839,133.80863,37.56002,3
1773662401206,6,1773662401206,1773662401269,63,249,30,136.35543,40.44814,3
