timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1773662323518,3,1773662323518,1773662323588,70,0,88.70127,136.49825,37.97421,1
1773662324337,8,1773662324337,1773662324388,51,749,116.90086,92.48276,13.63465,1
1773662325222,2,1773662325222,1773662325277,55,834,89.20503,91.08436,38.96688,1
1773662326154,9,1773662326154,1773662326226,72,877,59.67328,110.57116,26.23624,1
1773662327126,4,1773662327126,1773662327205,79,900,102.40614,132.12933,22.19053,1
1773662329210,6,1773662329210,1773662329242,32,2005,98.79923,104.74177,50.25054,1
1773662331171,3,1773662331171,1773662331211,40,122,94.84473,119.29577,24.98852,2
1773662332825,8,1773662332825,1773662332837,12,1614,76.2153,121.36481,28.49581,2
1773662332867,2,1773662332867,1773662332891,24,30,94.56938,100.99665,22.29505,2
1773662335077,9,1773662335077,1773662335113,36,2186,112.38527,136.78296,45.4138,2
1773662335143,4,1773662335143,1773662335201,58,30,122.07808,138.65956,48.13144,2
1773662336939,6,1773662336939,1773662336979,40,1738,80.09323,100.7043,24.53017,2
1773662341052,3,1773662341052,1773662341078,26,1859,127.55009,98.88543,21.28109,3
1773662343573,8,1773662343573,1773662343614,41,2495,82.21831,122.54307,44.92958,3
1773662344208,2,1773662344208,1773662344279,71,594,77.47751,129.3445,35.26975,3
1773662346556,9,1773662346556,1773662346574,18,2277,97.32604,109.11657,25.55808,3
1773662346604,4,1773662346604,1773662346662,58,30,65.0695,109.96064,23.83627,3
1773662347177,6,1773662347177,1773662347230,53,515,89.5137,113.54974,21.35777,3
