timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1772124407666,3,1772124407666,1772124407751,85,0,145.60093,66.50282,28.94235,1
1772124409159,8,1772124409159,1772124409231,72,1408,151.19603,107.47154,21.4648,1
1772124410871,2,1772124410871,1772124410939,68,1640,156.61936,130.44665,1,1
1772124412250,9,1772124412250,1772124412298,48,1311,163.1063,107.87204,38.34218,1
1772124412975,4,1772124412975,1772124413033,58,677,130.84071,52.24042,24.6447,1
1772124414777,6,1772124414777,1772124414824,47,1744,139.15053,71.60296,16.72862,1
1772124417053,3,1772124417053,1772124417103,50,1282,192.3014,63.03409,39.92827,2
1772124417153,8,1772124417153,1772124417205,52,50,176.35908,107.87683,17.98248,2
1772124417928,2,1772124417928,1772124418000,72,723,170.19669,51.97282,9.81714,2
1772124418050,9,1772124418050,1772124418134,84,50,165.87904,96.04504,20.6882,2
1772124419343,4,1772124419343,1772124419412,69,1209,112.78546,101.79902,44.97118,2
1772124419462,6,1772124419462,1772124419531,69,50,156.28413,105.71937,23.61388,2
1772124421326,3,1772124421326,1772124421397,71,274,117.41931,105.85487,24.17909,3
1772124421824,8,1772124421824,1772124421905,81,427,179.65653,96.77367,46.31169,3
1772124422814,2,1772124422814,1772124422878,64,909,131.45356,89.96658,62.26767,3
1772124424284,9,1772124424284,1772124424332,48,1406,131.10274,64.08627,62.81302,3
1772124425557,4,1772124425557,1772124425622,65,1225,188.37445,140.23633,70.12719,3
1772124427153,6,1772124427153,1772124427216,63,1531,186.38145,50,33.19313,3
