timestamp,touch_type,start_x,start_y,end_x,end_y,pressure,touch_size,duration_ms,velocity,acceleration,hold_duration_ms,touch_area
1773662291584,TAP,791.45181,1605.47335,791.45181,1605.47335,1.0,1.0,25,0.0,0.0,25,1.0
1773662293411,TAP,400.30988,1351.8247,400.30988,1351.8247,1.0,1.0,72,0.0,0.0,72,1.0
1773662295044,SWIPE_UP,560.81687,843.7807,558.89284,402.43902,1.0,1.0,40,11033.6469,0,0,1.0
1773662293864,SCROLL,729.46395,1588.5744,712.60762,1513.11452,1.0,1.0,268,281.5667,197.9939,0,1.0
1773662293952,SWIPE_RIGHT,275.80561,1476.4704,705.58839,1442.46996,1.0,1.0,113,3815.2707,0,0,1.0
1773662301269,SWIPE_LEFT,764.46883,251.67169,476.60732,265.09208,1.0,1.0,61,4724.1667,329.5152,0,1.0
1773662296978,TAP,641.22493,321.43023,641.22493,321.43023,1.0,1.0,58,0.0,0.0,58,1.0
1773662295476,SWIPE_DOWN,232.07197,608.55511,267.87596,1202.54973,1.0,1.0,66,9016.2534,234.2074,0,1.0
1773662296008,TAP,255.75121,354.82486,255.75121,354.82486,1.0,1.0,50,0.0,0.0,50,1.0
1773662308036,SWIPE_DOWN,378.40022,1431.79123,377.60856,1711.92925,1.0,1.0,40,7003.4785,145.9751,0,1.0
1773662307304,TAP,201.31,261.53406,201.31,261.53406,1.0,1.0,52,0.0,0.0,52,1.0
1773662304707,TAP,388.15143,1324.47216,388.15143,1324.47216,1.0,1.0,77,0.0,0.0,77,1.0
1773662304292,SWIPE_RIGHT,529.65091,308.89911,637.48174,311.21334,1.0,1.0,70,1540.7952,35.7574,0,1.0
1773662315621,SWIPE_UP,495.32714,727.34182,495.14657,344.4559,1.0,1.0,40,9572.149,775.3489,0,1.0
1773662318912,TAP,685.92777,1525.98604,685.92777,1525.98604,1.0,1.0,51,0.0,0.0,51,1.0
1773662316829,TAP,621.50069,227.13068,621.50069,227.13068,1.0,1.0,39,0.0,0.0,39,1.0
1773662311040,TAP,403.41627,1424.21699,403.41627,1424.21699,1.0,1.0,54,0.0,0.0,54,1.0
1773662309451,TAP,576.03742,1137.63986,576.03742,1137.63986,1.0,1.0,49,0.0,0.0,49,1.0
1773662324434,LONG_PRESS,263.70977,587.18149,263.70977,587.18149,1.0,1.0,1303,0.0,0.0,1303,1.0
1773662324245,TAP,450.45572,337.55636,450.45572,337.55636,1.0,1.0,41,0.0,0.0,41,1.0
