timestamp,touch_type,start_x,start_y,end_x,end_y,pressure,touch_size,duration_ms,velocity,acceleration,hold_duration_ms,touch_area
1772090525749,SWIPE_DOWN,275.10645,1156.4629,293.29297,1345.083,1.0,1.0,114,1694.389,475.95474,114,1.0
1772090524080,SWIPE_UP,761.3291,1608.5762,943.56836,1099.2139,1.0,1.0,73,7651.106,3676.228,73,1.0
1772090523236,SWIPE_DOWN,699.45703,1320.333,645.1338,1643.5684,1.0,1.0,71,5207.8574,3943.8447,71,1.0
1772090522368,SWIPE_DOWN,683.083,1334.333,672.34863,1672.6572,1.0,1.0,203,1713.6278,960.3954,203,1.0
1772090521778,SWIPE_DOWN,728.4551,1254.835,691.208,1617.3877,1.0,1.0,220,1683.8546,591.4584,220,1.0
1772090521245,SWIPE_UP,690.708,1568.4521,752.1416,1305.959,1.0,1.0,297,959.36224,228.24857,297,1.0
1772090520834,TAP,293.23047,1729.6973,293.23047,1729.6973,1.0,1.0,47,0.0,0.0,47,1.0
1772090520082,SWIPE_UP,689.833,1581.0762,811.2012,1208.5234,1.0,1.0,159,2500.6792,660.6162,159,1.0
1772090519767,TAP,468.3457,1713.1982,468.3457,1713.1982,1.0,1.0,64,0.0,0.0,64,1.0
1772090519303,TAP,451.47168,1762.3223,451.47168,1762.3223,1.0,1.0,40,0.0,0.0,40,1.0
1772090518668,TAP,634.71094,1739.9473,634.71094,1739.9473,1.0,1.0,66,0.0,0.0,66,1.0
1772090518103,SWIPE_UP,775.0781,1495.0791,885.5088,1103.7764,1.0,1.0,169,2457.0889,407.8923,169,1.0
1772090517666,TAP,333.72852,1558.0771,333.72852,1558.0771,1.0,1.0,58,0.0,0.0,58,1.0
1772090517045,SWIPE_UP,662.834,1611.3262,786.51465,1183.3369,1.0,1.0,195,2300.923,545.0487,195,1.0
1772090516113,TAP,610.3369,1565.9521,610.3369,1565.9521,1.0,1.0,46,0.0,0.0,46,1.0
1772090515536,SWIPE_UP,624.7119,1538.0781,775.4531,1128.1514,1.0,1.0,209,2111.1174,464.94778,209,1.0
1772090515261,TAP,314.8545,1647.5752,314.8545,1647.5752,1.0,1.0,38,0.0,0.0,38,1.0
1772090514511,TAP,655.08496,1418.831,655.08496,1418.831,1.0,1.0,51,0.0,0.0,51,1.0
1772090513713,SWIPE_UP,770.2031,1586.2012,844.3242,1101.4014,1.0,1.0,321,1387.9952,199.22935,321,1.0
1772090513378,TAP,699.20703,1465.0801,699.20703,1465.0801,1.0,1.0,56,0.0,0.0,56,1.0
1772090512481,TAP,680.708,1202.5869,680.708,1202.5869,1.0,1.0,26,0.0,0.0,26,1.0
1772090511774,TAP,642.71094,1239.3359,642.71094,1239.3359,1.0,1.0,42,0.0,0.0,42,1.0
1772090511142,SWIPE_UP,655.33496,1526.3281,797.0762,1087.1523,1.0,1.0,333,1086.83,158.91689,333,1.0
1772090510787,TAP,368.10156,1422.706,368.10156,1422.706,1.0,1.0,48,0.0,0.0,48,1.0
1772090509719,TAP,730.4551,1141.4629,730.4551,1141.4629,1.0,1.0,63,0.0,0.0,63,1.0
1772090508832,SWIPE_UP,666.959,1485.2041,795.7637,1139.1504,1.0,1.0,400,566.9486,95.06723,400,1.0
1772090508295,TAP,326.60352,1364.457,326.60352,1364.457,1.0,1.0,61,0.0,0.0,61,1.0
1772090507457,TAP,711.70605,1118.2139,711.70605,1118.2139,1.0,1.0,57,0.0,0.0,57,1.0
1772090506893,SWIPE_UP,765.7031,1502.5791,836.1992,1090.9961,1.0,1.0,318,1229.2668,227.39384,318,1.0
1772090506577,TAP,727.45605,1359.332,727.45605,1359.332,1.0,1.0,57,0.0,0.0,57,1.0
1772090505926,TAP,642.21094,1129.8379,642.21094,1129.8379,1.0,1.0,52,0.0,0.0,52,1.0
1772090505390,SWIPE_UP,655.70996,1433.9551,802.8887,996.0293,1.0,1.0,323,1048.7308,234.84085,323,1.0
1772090505072,TAP,365.35156,1386.707,365.35156,1386.707,1.0,1.0,60,0.0,0.0,60,1.0
1772090504587,TAP,683.208,1143.5879,683.208,1143.5879,1.0,1.0,43,0.0,0.0,43,1.0
1772090504050,SWIPE_UP,689.458,1481.3291,801.8535,1123.6787,1.0,1.0,295,1234.2932,254.1123,295,1.0
1772090503743,TAP,336.72852,1358.957,336.72852,1358.957,1.0,1.0,55,0.0,0.0,55,1.0
1772090503238,TAP,706.83203,1107.7139,706.83203,1107.7139,1.0,1.0,60,0.0,0.0,60,1.0
1772090502734,SWIPE_UP,693.583,1451.4551,751.04785,1253.1787,1.0,1.0,285,676.26166,102.42806,285,1.0
1772090502346,TAP,348.10254,1165.4629,348.10254,1165.4629,1.0,1.0,56,0.0,0.0,56,1.0
1772090501785,TAP,759.9541,899.2197,759.9541,899.2197,1.0,1.0,48,0.0,0.0,48,1.0
1772090501333,SWIPE_UP,709.70703,1384.207,767.8906,1211.6484,1.0,1.0,221,832.7248,225.52184,221,1.0
1772090500670,SWIPE_UP,725.95605,1475.4541,809.9512,1172.4619,1.0,1.0,352,571.23895,100.86032,352,1.0
1772090499650,TAP,737.7051,1201.4619,737.7051,1201.4619,1.0,1.0,65,0.0,0.0,65,1.0
1772090498426,SWIPE_UP,680.708,1483.5791,823.6377,996.0918,1.0,1.0,424,677.3037,102.4,424,1.0
1772090497948,TAP,323.72852,1292.709,323.72852,1292.709,1.0,1.0,124,0.0,0.0,124,1.0
1772090496457,SWIPE_UP,738.8301,1537.5781,832.3867,1168.3369,1.0,1.0,286,1444.8209,245.6852,286,1.0
1772090495941,TAP,529.5918,1361.332,529.5918,1361.332,1.0,1.0,47,0.0,0.0,47,1.0
1772090495203,TAP,327.72852,1256.21,327.72852,1256.21,1.0,1.0,30,0.0,0.0,30,1.0
1772090494310,TAP,659.70996,988.5918,659.70996,988.5918,1.0,1.0,41,0.0,0.0,41,1.0
1772090493484,TAP,305.35547,868.8447,305.35547,868.8447,1.0,1.0,32,0.0,0.0,32,1.0
1772090492728,TAP,507.46875,560.2285,507.46875,560.2285,1.0,1.0,57,0.0,0.0,57,1.0
1772090490433,TAP,775.8281,1114.7139,775.8281,1114.7139,1.0,1.0,48,0.0,0.0,48,1.0
1772090489815,SWIPE_UP,731.9551,1522.5781,775.8281,1385.207,1.0,1.0,326,302.23712,65.87448,326,1.0
1772090488111,TAP,291.98047,628.47656,291.98047,628.47656,1.0,1.0,67,0.0,0.0,67,1.0
1772090487184,TAP,731.5801,332.48438,731.5801,332.48438,1.0,1.0,9,0.0,0.0,9,1.0
1772090482778,TAP,300.85547,720.59863,300.85547,720.59863,1.0,1.0,48,0.0,0.0,48,1.0
1772090482330,TAP,315.6045,687.2246,315.6045,687.2246,1.0,1.0,45,0.0,0.0,45,1.0
1772090481824,TAP,524.5928,672.9756,524.5928,672.9756,1.0,1.0,66,0.0,0.0,66,1.0
1772090481348,TAP,631.46094,514.6045,631.46094,514.6045,1.0,1.0,52,0.0,0.0,52,1.0
1772090480895,TAP,720.20605,765.34766,720.20605,765.34766,1.0,1.0,53,0.0,0.0,53,1.0
1772090480438,TAP,638.71094,872.9697,638.71094,872.9697,1.0,1.0,26,0.0,0.0,26,1.0
1772090479938,TAP,429.72266,640.22656,429.72266,640.22656,1.0,1.0,37,0.0,0.0,37,1.0
1772090479481,TAP,568.08984,607.47656,568.08984,607.47656,1.0,1.0,42,0.0,0.0,42,1.0
