timestamp,digit,key_down_time,key_up_time,dwell_time_ms,flight_time_ms,touch_x,touch_y,touch_size,attempt_number
1773662316112,3,1773662316112,1773662316172,60,0,125.61008,85.79001,45.23516,1
1773662317328,8,1773662317328,1773662317420,92,1156,87.24907,102.58599,51.74198,1
1773662317450,2,1773662317450,1773662317530,80,30,151.03913,116.13665,32.2705,1
1773662317614,9,1773662317614,1773662317729,115,84,92.13681,90.31215,60.24945,1
1773662318742,4,1773662318742,1773662318826,84,1013,123.53362,110.9293,63.20771,1
1773662318970,6,1773662318970,1773662319070,100,144,140.91656,90.13606,34.89481,1
1773662322033,3,1773662322033,1773662322120,87,1733,107.67483,73.44066,52.41584,2
1773662323283,8,1773662323283,1773662323364,81,1163,69.06941,85.69007,38.33484,2
1773662324862,2,1773662324862,1773662324923,61,1498,97.50305,100.38558,40.45927,2
1773662326277,9,1773662326277,1773662326368,91,1354,116.55138,104.87782,24.26152,2
1773662327367,4,1773662327367,1773662327490,123,999,135.84112,115.58633,53.48338,2
1773662328662,6,1773662328662,1773662328744,82,1172,124.63536,83.45131,50.36209,2
1773662330605,3,1773662330605,1773662330693,88,748,75.45215,112.35575,45.79189,3
1773662330723,8,1773662330723,1773662330810,87,30,89.52857,100.9082,10.81211,3
1773662331437,2,1773662331437,1773662331519,82,627,121.41025,109.71291,66.48066,3
1773662332969,9,1773662332969,1773662333026,57,1450,90.74375,91.34821,21.57282,3
1773662334901,4,1773662334901,1773662334990,89,1875,123.84765,104.61892,34.28297,3
1773662336051,6,1773662336051,1773662336116,65,1061,95.3466,100.75102,45.03239,3
