timestamp,key_code,dwell_time_ms,flight_time_ms,is_baseline
1773662324524,43,141,725,false
1773662326055,46,86,1445,false
1773662328068,31,129,1643,false
1773662329789,29,47,1708,false
1773662325176,48,123,40,false
1773662333914,43,146,1732,false
1773662325442,33,113,40,false
1773662343928,52,117,2655,false
1773662325756,30,114,40,false
1773662341813,32,143,1778,false
1773662327654,47,103,210,false
1773662351749,40,110,2365,false
1773662326408,30,117,40,false
1773662338551,39,102,977,false
1773662327730,30,189,40,false
1773662360794,49,136,2282,false
1773662360940,49,130,2146,false
1773662335642,54,97,557,false
1773662362468,53,95,2013,false
1773662361783,50,109,1852,false
1773662331184,49,75,258,false
1773662377192,45,136,2372,false
1773662358712,37,130,1424,false
1773662333540,30,75,317,false
1773662401036,44,75,3113,false
1773662341424,34,83,593,false
1773662329282,52,143,40,false
1773662328007,48,89,40,false
1773662358628,37,112,1106,false
1773662329193,54,121,40,false
1773662418514,52,114,3019,false
1773662331778,48,110,124,false
1773662376268,43,114,1503,false
1773662377654,37,146,1464,false
1773662337886,49,107,286,false
1773662356059,50,106,795,false
1773662375644,36,78,1342,false
1773662377989,33,109,1336,false
1773662355418,53,71,742,false
1773662332441,34,163,40,false
1773662359324,37,82,788,false
1773662403982,48,80,1858,false
1773662350228,34,92,520,false
1773662331662,54,126,40,false
1773662425064,44,139,2146,false
1773662331589,42,117,40,false
1773662363440,42,160,686,false
1773662383603,48,105,1152,false
1773662415004,39,89,1796,false
1773662405619,32,97,1558,false
1773662354424,34,124,474,false
1773662331970,31,106,40,false
1773662401328,30,99,1378,false
1773662340477,37,159,142,false
1773662331706,37,93,40,false
1773662412139,46,92,1501,false
1773662363892,49,144,559,false
1773662377705,39,118,815,false
1773662349464,35,144,286,false
1773662408776,40,109,1319,false
1773662334184,29,121,40,false
1773662378326,32,123,759,false
1773662335994,52,145,40,false
1773662370136,35,142,582,false
1773662483820,43,117,2372,false
1773662376459,33,121,678,false
1773662381614,34,122,743,false
1773662334373,40,107,40,false
1773662332684,52,80,40,false
1773662367649,48,88,537,false
1773662422104,48,130,1264,false
1773662391903,30,111,838,false
1773662360956,44,159,347,false
1773662482350,46,119,2043,false
1773662345466,32,155,128,false
1773662505649,38,124,2291,false
1773662532764,38,104,2636,false
1773662433017,33,123,1286,false
1773662616088,44,79,3659,false
1773662337638,46,126,40,false
